,reaction_id,flux
Gb1bin16_PSCVT_Gb1bin16_C_c,Gb1bin16_PSCVT_Gb1bin16_C_c,0.0
Gb1bin16_PTA2_Gb1bin16_C_c,Gb1bin16_PTA2_Gb1bin16_C_c,0.0
Gb1bin16_PTRCTA2_Gb1bin16_C_c,Gb1bin16_PTRCTA2_Gb1bin16_C_c,0.0
Gb1bin16_PYDAMK_Gb1bin16_C_c,Gb1bin16_PYDAMK_Gb1bin16_C_c,0.0
Gb1bin16_PYDAMtex,Gb1bin16_PYDAMtex,0.0
Gb1bin16_PYDAMtpp,Gb1bin16_PYDAMtpp,0.0
Gb1bin16_PYDXS_Gb1bin16_C_c,Gb1bin16_PYDXS_Gb1bin16_C_c,0.0
Gb1bin16_PYK6_Gb1bin16_C_c,Gb1bin16_PYK6_Gb1bin16_C_c,0.0
Gb1bin16_QUINDH_Gb1bin16_C_c,Gb1bin16_QUINDH_Gb1bin16_C_c,0.0
Gb1bin16_QUIN_Et,Gb1bin16_QUIN_Et,0.0
Gb1bin16_RBFK_Gb1bin16_C_c,Gb1bin16_RBFK_Gb1bin16_C_c,0.0
Gb1bin16_RBFSa_Gb1bin16_C_c,Gb1bin16_RBFSa_Gb1bin16_C_c,0.0
Gb1bin16_RBFSb_Gb1bin16_C_c,Gb1bin16_RBFSb_Gb1bin16_C_c,0.0
Gb1bin16_RIBFLVt2,Gb1bin16_RIBFLVt2,0.0
Gb1bin16_RNTR2_2_Gb1bin16_C_c,Gb1bin16_RNTR2_2_Gb1bin16_C_c,0.0
Gb1bin16_RNTR3_2_Gb1bin16_C_c,Gb1bin16_RNTR3_2_Gb1bin16_C_c,0.0
Gb1bin16_RPE_Gb1bin16_C_c,Gb1bin16_RPE_Gb1bin16_C_c,0.0
Gb1bin16_SAMU3_Gb1bin16_C_c,Gb1bin16_SAMU3_Gb1bin16_C_c,0.0
Gb1bin16_SERt2r,Gb1bin16_SERt2r,0.0
Gb1bin16_SHCHF_Gb1bin16_C_c,Gb1bin16_SHCHF_Gb1bin16_C_c,0.0
Gb1bin16_SHKK_1_Gb1bin16_C_c,Gb1bin16_SHKK_1_Gb1bin16_C_c,0.0
Gb1bin16_SKDH_1_Gb1bin16_C_c,Gb1bin16_SKDH_1_Gb1bin16_C_c,0.0
Gb1bin16_SUCBZT1_Gb1bin16_C_c,Gb1bin16_SUCBZT1_Gb1bin16_C_c,0.0
Gb1bin16_SUCOAACTr_Gb1bin16_C_c,Gb1bin16_SUCOAACTr_Gb1bin16_C_c,0.0
Gb1bin16_SUCOAS_Gb1bin16_C_c,Gb1bin16_SUCOAS_Gb1bin16_C_c,0.0
Gb1bin16_TALA_Gb1bin16_C_c,Gb1bin16_TALA_Gb1bin16_C_c,0.0
Gb1bin16_TCYNTtex,Gb1bin16_TCYNTtex,0.0
Gb1bin16_TCYNTtpp,Gb1bin16_TCYNTtpp,0.0
Gb1bin16_THD2pp,Gb1bin16_THD2pp,0.0
Gb1bin16_THFOR2_Gb1bin16_C_c,Gb1bin16_THFOR2_Gb1bin16_C_c,0.0
Gb1bin16_THMtrbc,Gb1bin16_THMtrbc,0.0
Gb1bin16_THRD_L_Gb1bin16_C_c,Gb1bin16_THRD_L_Gb1bin16_C_c,0.0
Gb1bin16_THRt2r,Gb1bin16_THRt2r,0.0
Gb1bin16_THYMt,Gb1bin16_THYMt,0.0
Gb1bin16_THYMt3pp,Gb1bin16_THYMt3pp,0.0
Gb1bin16_THYMtex,Gb1bin16_THYMtex,0.0
Gb1bin16_TKT1_Gb1bin16_C_c,Gb1bin16_TKT1_Gb1bin16_C_c,0.0
Gb1bin16_TKT2_Gb1bin16_C_c,Gb1bin16_TKT2_Gb1bin16_C_c,0.0
Gb1bin16_TMDPK_Gb1bin16_C_c,Gb1bin16_TMDPK_Gb1bin16_C_c,0.0
Gb1bin16_TPI_Gb1bin16_C_c,Gb1bin16_TPI_Gb1bin16_C_c,0.0
Gb1bin16_TREP_Gb1bin16_C_c,Gb1bin16_TREP_Gb1bin16_C_c,0.0
Gb1bin16_TREt2,Gb1bin16_TREt2,0.0
Gb1bin16_TRPt2r,Gb1bin16_TRPt2r,0.0
Gb1bin16_TSULR3e_Gb1bin16_C_c,Gb1bin16_TSULR3e_Gb1bin16_C_c,0.0
Gb1bin16_TYRTA_Gb1bin16_C_c,Gb1bin16_TYRTA_Gb1bin16_C_c,0.0
Gb1bin16_TYRTAi_Gb1bin16_C_c,Gb1bin16_TYRTAi_Gb1bin16_C_c,0.0
Gb1bin16_UAAGDS_Gb1bin16_C_c,Gb1bin16_UAAGDS_Gb1bin16_C_c,0.0
Gb1bin16_UACCpts,Gb1bin16_UACCpts,0.0
Gb1bin16_UAGDP_Gb1bin16_C_c,Gb1bin16_UAGDP_Gb1bin16_C_c,0.0
Gb1bin16_UAGHD_Gb1bin16_C_c,Gb1bin16_UAGHD_Gb1bin16_C_c,0.0
Gb1bin16_UAGPT3_Gb1bin16_C_c,Gb1bin16_UAGPT3_Gb1bin16_C_c,0.0
Gb1bin16_UAMAGS_Gb1bin16_C_c,Gb1bin16_UAMAGS_Gb1bin16_C_c,0.0
Gb1bin16_UAMAS_Gb1bin16_C_c,Gb1bin16_UAMAS_Gb1bin16_C_c,0.0
Gb1bin16_UDCPDP_Gb1bin16_C_c,Gb1bin16_UDCPDP_Gb1bin16_C_c,0.0
Gb1bin16_UDCPPtexi,Gb1bin16_UDCPPtexi,0.0
Gb1bin16_UGMDDS_Gb1bin16_C_c,Gb1bin16_UGMDDS_Gb1bin16_C_c,0.0
Gb1bin16_UM4PCP_Gb1bin16_C_c,Gb1bin16_UM4PCP_Gb1bin16_C_c,0.0
Gb1bin16_UM4PL_Gb1bin16_C_c,Gb1bin16_UM4PL_Gb1bin16_C_c,0.0
Gb1bin16_UMPK_Gb1bin16_C_c,Gb1bin16_UMPK_Gb1bin16_C_c,0.0
Gb1bin16_UMPt6,Gb1bin16_UMPt6,0.0
Gb1bin16_UPP3MT_Gb1bin16_C_c,Gb1bin16_UPP3MT_Gb1bin16_C_c,0.0
Gb1bin16_UPP3S_Gb1bin16_C_c,Gb1bin16_UPP3S_Gb1bin16_C_c,0.0
Gb1bin16_URAt,Gb1bin16_URAt,0.0
Gb1bin16_URAt2,Gb1bin16_URAt2,0.0
Gb1bin16_UREA_Gb1bin16_C_c,Gb1bin16_UREA_Gb1bin16_C_c,0.0
Gb1bin16_VALt2r,Gb1bin16_VALt2r,0.0
Gb1bin16_XYLI2_Gb1bin16_C_c,Gb1bin16_XYLI2_Gb1bin16_C_c,0.0
Gb1bin16_r0963,Gb1bin16_r0963,0.0
Gb1bin16_r2465_1,Gb1bin16_r2465_1,0.0
Gb1bin16_sink_sheme_c_Gb1bin16_C_c,Gb1bin16_sink_sheme_c_Gb1bin16_C_c,0.0
Gb1bin16_TF_3pg_e_Gb1bin16_C_e,Gb1bin16_TF_3pg_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_4abut_e_Gb1bin16_C_e,Gb1bin16_TF_4abut_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_4abutn_e_Gb1bin16_C_e,Gb1bin16_TF_4abutn_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_4hpro_LT_e_Gb1bin16_C_e,Gb1bin16_TF_4hpro_LT_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_LalaDgluMdapDala_e_Gb1bin16_C_e,Gb1bin16_TF_LalaDgluMdapDala_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ac_e_Gb1bin16_C_e,Gb1bin16_TF_ac_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_acald_e_Gb1bin16_C_e,Gb1bin16_TF_acald_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_adn_e_Gb1bin16_C_e,Gb1bin16_TF_adn_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_alaala_e_Gb1bin16_C_e,Gb1bin16_TF_alaala_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_anhgm_e_Gb1bin16_C_e,Gb1bin16_TF_anhgm_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_arg__L_e_Gb1bin16_C_e,Gb1bin16_TF_arg__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_asn__L_e_Gb1bin16_C_e,Gb1bin16_TF_asn__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_bz_e_Gb1bin16_C_e,Gb1bin16_TF_bz_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ca2_e_Gb1bin16_C_e,Gb1bin16_TF_ca2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_cgly_e_Gb1bin16_C_e,Gb1bin16_TF_cgly_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_chor_e_Gb1bin16_C_e,Gb1bin16_TF_chor_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_cl_e_Gb1bin16_C_e,Gb1bin16_TF_cl_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_co2_e_Gb1bin16_C_e,Gb1bin16_TF_co2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_coa_e_Gb1bin16_C_e,Gb1bin16_TF_coa_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_cobalt2_e_Gb1bin16_C_e,Gb1bin16_TF_cobalt2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_cu2_e_Gb1bin16_C_e,Gb1bin16_TF_cu2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_cyan_e_Gb1bin16_C_e,Gb1bin16_TF_cyan_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_dhap_e_Gb1bin16_C_e,Gb1bin16_TF_dhap_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_dtmp_e_Gb1bin16_C_e,Gb1bin16_TF_dtmp_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_fe2_e_Gb1bin16_C_e,Gb1bin16_TF_fe2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_fe3_e_Gb1bin16_C_e,Gb1bin16_TF_fe3_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_fe3pyovd_kt_e_Gb1bin16_C_e,Gb1bin16_TF_fe3pyovd_kt_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_fol_e_Gb1bin16_C_e,Gb1bin16_TF_fol_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_for_e_Gb1bin16_C_e,Gb1bin16_TF_for_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_fum_e_Gb1bin16_C_e,Gb1bin16_TF_fum_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_gam6p_e_Gb1bin16_C_e,Gb1bin16_TF_gam6p_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_glu__D_e_Gb1bin16_C_e,Gb1bin16_TF_glu__D_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_glu__L_e_Gb1bin16_C_e,Gb1bin16_TF_glu__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_glutar_e_Gb1bin16_C_e,Gb1bin16_TF_glutar_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_glyclt_e_Gb1bin16_C_e,Gb1bin16_TF_glyclt_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_gthox_e_Gb1bin16_C_e,Gb1bin16_TF_gthox_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_gua_e_Gb1bin16_C_e,Gb1bin16_TF_gua_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_h2o_e_Gb1bin16_C_e,Gb1bin16_TF_h2o_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_h2s_e_Gb1bin16_C_e,Gb1bin16_TF_h2s_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_h_e_Gb1bin16_C_e,Gb1bin16_TF_h_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_his__L_e_Gb1bin16_C_e,Gb1bin16_TF_his__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ile__L_e_Gb1bin16_C_e,Gb1bin16_TF_ile__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_k_e_Gb1bin16_C_e,Gb1bin16_TF_k_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_leu__L_e_Gb1bin16_C_e,Gb1bin16_TF_leu__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_lys__L_e_Gb1bin16_C_e,Gb1bin16_TF_lys__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_man6p_e_Gb1bin16_C_e,Gb1bin16_TF_man6p_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_met__L_e_Gb1bin16_C_e,Gb1bin16_TF_met__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_mevR_e_Gb1bin16_C_e,Gb1bin16_TF_mevR_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_mg2_e_Gb1bin16_C_e,Gb1bin16_TF_mg2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_mn2_e_Gb1bin16_C_e,Gb1bin16_TF_mn2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_nh4_e_Gb1bin16_C_e,Gb1bin16_TF_nh4_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_nmn_e_Gb1bin16_C_e,Gb1bin16_TF_nmn_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_o2_e_Gb1bin16_C_e,Gb1bin16_TF_o2_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_orn_e_Gb1bin16_C_e,Gb1bin16_TF_orn_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ppap_e_Gb1bin16_C_e,Gb1bin16_TF_ppap_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_pydam_e_Gb1bin16_C_e,Gb1bin16_TF_pydam_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_pyovd_kt_e_Gb1bin16_C_e,Gb1bin16_TF_pyovd_kt_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_quin_e_Gb1bin16_C_e,Gb1bin16_TF_quin_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ribflv_e_Gb1bin16_C_e,Gb1bin16_TF_ribflv_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ser__L_e_Gb1bin16_C_e,Gb1bin16_TF_ser__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_tcynt_e_Gb1bin16_C_e,Gb1bin16_TF_tcynt_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_thm_e_Gb1bin16_C_e,Gb1bin16_TF_thm_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_thr__L_e_Gb1bin16_C_e,Gb1bin16_TF_thr__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_thym_e_Gb1bin16_C_e,Gb1bin16_TF_thym_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_tre_e_Gb1bin16_C_e,Gb1bin16_TF_tre_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_trp__L_e_Gb1bin16_C_e,Gb1bin16_TF_trp__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_uaccg_e_Gb1bin16_C_e,Gb1bin16_TF_uaccg_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_udcpp_e_Gb1bin16_C_e,Gb1bin16_TF_udcpp_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ump_e_Gb1bin16_C_e,Gb1bin16_TF_ump_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_ura_e_Gb1bin16_C_e,Gb1bin16_TF_ura_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_val__L_e_Gb1bin16_C_e,Gb1bin16_TF_val__L_e_Gb1bin16_C_e,0.0
Gb1bin16_TF_zn2_e_Gb1bin16_C_e,Gb1bin16_TF_zn2_e_Gb1bin16_C_e,0.0
Gb1bin16_Growth,Gb1bin16_Growth,0.0
Gb1bin16_ATPM_Gb1bin16_C_c,Gb1bin16_ATPM_Gb1bin16_C_c,0.0
Gb1bin16_TF_na1_e_Gb1bin16_C_e,Gb1bin16_TF_na1_e_Gb1bin16_C_e,0.0
EX__3pg_e_medium,EX__3pg_e_medium,0.0
EX__4abut_e_medium,EX__4abut_e_medium,-219.1943630138787
EX__4abutn_e_medium,EX__4abutn_e_medium,0.0
EX__4hpro_LT_e_medium,EX__4hpro_LT_e_medium,0.0
EX_LalaDgluMdapDala_e_medium,EX_LalaDgluMdapDala_e_medium,0.0
EX_ac_e_medium,EX_ac_e_medium,0.0
EX_acald_e_medium,EX_acald_e_medium,0.0
EX_adn_e_medium,EX_adn_e_medium,0.0
EX_alaala_e_medium,EX_alaala_e_medium,-2.5059426
EX_anhgm_e_medium,EX_anhgm_e_medium,0.0
EX_arg__L_e_medium,EX_arg__L_e_medium,-7.412377735392
EX_asn__L_e_medium,EX_asn__L_e_medium,-6.040699934429999
EX_bz_e_medium,EX_bz_e_medium,-0.0025059426
EX_ca2_e_medium,EX_ca2_e_medium,-0.13043431233
EX_cgly_e_medium,EX_cgly_e_medium,0.0
EX_chor_e_medium,EX_chor_e_medium,-4.64263455789
EX_cl_e_medium,EX_cl_e_medium,-0.13043431233
EX_co2_e_medium,EX_co2_e_medium,1000.0
EX_coa_e_medium,EX_coa_e_medium,-0.014434229375979156
EX_cobalt2_e_medium,EX_cobalt2_e_medium,-0.0025059426
EX_cu2_e_medium,EX_cu2_e_medium,-0.017767133033999998
EX_cyan_e_medium,EX_cyan_e_medium,0.0
EX_dhap_e_medium,EX_dhap_e_medium,0.0
EX_dtmp_e_medium,EX_dtmp_e_medium,0.0
EX_fe2_e_medium,EX_fe2_e_medium,-0.363938043798
EX_fe3_e_medium,EX_fe3_e_medium,0.0
EX_fe3pyovd_kt_e_medium,EX_fe3pyovd_kt_e_medium,0.0
EX_fol_e_medium,EX_fol_e_medium,0.0
EX_for_e_medium,EX_for_e_medium,0.04470601598399798
EX_fum_e_medium,EX_fum_e_medium,626.3408354200006
EX_gam6p_e_medium,EX_gam6p_e_medium,0.0
EX_glu__D_e_medium,EX_glu__D_e_medium,0.0
EX_glu__L_e_medium,EX_glu__L_e_medium,219.1943630138787
EX_glutar_e_medium,EX_glutar_e_medium,0.0
EX_glyclt_e_medium,EX_glyclt_e_medium,0.0
EX_gthox_e_medium,EX_gthox_e_medium,0.0
EX_gua_e_medium,EX_gua_e_medium,-0.0025059426
EX_h2o_e_medium,EX_h2o_e_medium,997.4940574
EX_h2s_e_medium,EX_h2s_e_medium,997.7050577669199
EX_h_e_medium,EX_h_e_medium,-534.2049999822068
EX_his__L_e_medium,EX_his__L_e_medium,-2.3740799003879998
EX_ile__L_e_medium,EX_ile__L_e_medium,-7.280489976353999
EX_k_e_medium,EX_k_e_medium,-4.891424539218
EX_leu__L_e_medium,EX_leu__L_e_medium,-11.290048255205999
EX_lys__L_e_medium,EX_lys__L_e_medium,-8.599417685586
EX_man6p_e_medium,EX_man6p_e_medium,0.0
EX_met__L_e_medium,EX_met__L_e_medium,-3.8568711962339997
EX_mevR_e_medium,EX_mevR_e_medium,0.0
EX_mg2_e_medium,EX_mg2_e_medium,-0.21739052055
EX_mn2_e_medium,EX_mn2_e_medium,-0.017316063365999997
EX_na1_e_medium,EX_na1_e_medium,0.0
EX_nh4_e_medium,EX_nh4_e_medium,181.61003542367072
EX_nmn_e_medium,EX_nmn_e_medium,-17.67837391044329
EX_o2_e_medium,EX_o2_e_medium,-36.87093532539907
EX_orn_e_medium,EX_orn_e_medium,7.412377735392
EX_ppap_e_medium,EX_ppap_e_medium,0.0
EX_pydam_e_medium,EX_pydam_e_medium,0.0
EX_pyovd_kt_e_medium,EX_pyovd_kt_e_medium,0.0
EX_quin_e_medium,EX_quin_e_medium,0.0
EX_ribflv_e_medium,EX_ribflv_e_medium,0.0
EX_ser__L_e_medium,EX_ser__L_e_medium,0.0
EX_tcynt_e_medium,EX_tcynt_e_medium,0.0
EX_thm_e_medium,EX_thm_e_medium,-0.005588251997999999
EX_thr__L_e_medium,EX_thr__L_e_medium,-6.357250603661999
EX_thym_e_medium,EX_thym_e_medium,0.0
EX_tre_e_medium,EX_tre_e_medium,0.0
EX_trp__L_e_medium,EX_trp__L_e_medium,0.0
EX_uaccg_e_medium,EX_uaccg_e_medium,0.0
EX_udcpp_e_medium,EX_udcpp_e_medium,0.0
EX_ump_e_medium,EX_ump_e_medium,0.0
EX_ura_e_medium,EX_ura_e_medium,0.0
EX_val__L_e_medium,EX_val__L_e_medium,0.0
EX_zn2_e_medium,EX_zn2_e_medium,-0.008545264266
Gb1bin16_to_community_biomass,Gb1bin16_to_community_biomass,0.0
Gb1bin16_fraction_reaction,Gb1bin16_fraction_reaction,0.0
SK_Gb1bin16__3PEPTabcpp_ub,SK_Gb1bin16__3PEPTabcpp_ub,0.0
SK_Gb1bin16__3PGt6_ub,SK_Gb1bin16__3PGt6_ub,0.0
SK_Gb1bin16__3SALATAi_Gb1bin16_C_c_lb,SK_Gb1bin16__3SALATAi_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16__3SALATAi_Gb1bin16_C_c_ub,SK_Gb1bin16__3SALATAi_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16__4HPRO_LT_Et_lb,SK_Gb1bin16__4HPRO_LT_Et_lb,0.0
SK_Gb1bin16__4HPRO_LT_Et_ub,SK_Gb1bin16__4HPRO_LT_Et_ub,0.0
SK_Gb1bin16__4PEPTabcpp_ub,SK_Gb1bin16__4PEPTabcpp_ub,0.0
SK_Gb1bin16__4PEPTtex_lb,SK_Gb1bin16__4PEPTtex_lb,0.0
SK_Gb1bin16__4PEPTtex_ub,SK_Gb1bin16__4PEPTtex_ub,0.0
SK_Gb1bin16_ACALD_Gb1bin16_C_c_lb,SK_Gb1bin16_ACALD_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ACALD_Gb1bin16_C_c_ub,SK_Gb1bin16_ACALD_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACALDt_lb,SK_Gb1bin16_ACALDt_lb,0.0
SK_Gb1bin16_ACALDt_ub,SK_Gb1bin16_ACALDt_ub,0.0
SK_Gb1bin16_ACCOAC_Gb1bin16_C_c_ub,SK_Gb1bin16_ACCOAC_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACHBS_Gb1bin16_C_c_ub,SK_Gb1bin16_ACHBS_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACLS_Gb1bin16_C_c_ub,SK_Gb1bin16_ACLS_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACONT_Gb1bin16_C_c_lb,SK_Gb1bin16_ACONT_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ACONT_Gb1bin16_C_c_ub,SK_Gb1bin16_ACONT_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACONTa_Gb1bin16_C_c_lb,SK_Gb1bin16_ACONTa_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ACONTa_Gb1bin16_C_c_ub,SK_Gb1bin16_ACONTa_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACONTb_Gb1bin16_C_c_lb,SK_Gb1bin16_ACONTb_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ACONTb_Gb1bin16_C_c_ub,SK_Gb1bin16_ACONTb_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ACt2r_1_lb,SK_Gb1bin16_ACt2r_1_lb,0.0
SK_Gb1bin16_ADK1_Gb1bin16_C_c_lb,SK_Gb1bin16_ADK1_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ADK1_Gb1bin16_C_c_ub,SK_Gb1bin16_ADK1_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ADK4_Gb1bin16_C_c_lb,SK_Gb1bin16_ADK4_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ADK4_Gb1bin16_C_c_ub,SK_Gb1bin16_ADK4_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ADNK1_Gb1bin16_C_c_ub,SK_Gb1bin16_ADNK1_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ADNt2_ub,SK_Gb1bin16_ADNt2_ub,0.0
SK_Gb1bin16_AGM3PApp_Gb1bin16_C_p_ub,SK_Gb1bin16_AGM3PApp_Gb1bin16_C_p_ub,0.0
SK_Gb1bin16_AGM4PApp_Gb1bin16_C_p_ub,SK_Gb1bin16_AGM4PApp_Gb1bin16_C_p_ub,0.0
SK_Gb1bin16_AGMDA_Gb1bin16_C_c_ub,SK_Gb1bin16_AGMDA_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AGMT_Gb1bin16_C_c_ub,SK_Gb1bin16_AGMT_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AHCi_Gb1bin16_C_c_lb,SK_Gb1bin16_AHCi_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_AHCi_Gb1bin16_C_c_ub,SK_Gb1bin16_AHCi_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AICART_Gb1bin16_C_c_lb,SK_Gb1bin16_AICART_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_AICART_Gb1bin16_C_c_ub,SK_Gb1bin16_AICART_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AKGDH_Gb1bin16_C_c_ub,SK_Gb1bin16_AKGDH_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ALAALAr_Gb1bin16_C_c_lb,SK_Gb1bin16_ALAALAr_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ALAALAr_Gb1bin16_C_c_ub,SK_Gb1bin16_ALAALAr_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ALAALAtex_lb,SK_Gb1bin16_ALAALAtex_lb,0.0
SK_Gb1bin16_ALAALAtex_ub,SK_Gb1bin16_ALAALAtex_ub,0.0
SK_Gb1bin16_ALAGLUE_Gb1bin16_C_c_lb,SK_Gb1bin16_ALAGLUE_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ALAGLUE_Gb1bin16_C_c_ub,SK_Gb1bin16_ALAGLUE_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ALAR_Gb1bin16_C_c_lb,SK_Gb1bin16_ALAR_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ALAR_Gb1bin16_C_c_ub,SK_Gb1bin16_ALAR_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ALAS_Gb1bin16_C_c_lb,SK_Gb1bin16_ALAS_Gb1bin16_C_c_lb,0.0
SK_Gb1bin16_ALAS_Gb1bin16_C_c_ub,SK_Gb1bin16_ALAS_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ALMPC_Gb1bin16_C_c_ub,SK_Gb1bin16_ALMPC_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AMMQT8_Gb1bin16_C_c_ub,SK_Gb1bin16_AMMQT8_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_AMPTASECG_Gb1bin16_C_c_ub,SK_Gb1bin16_AMPTASECG_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ANHGMtex_lb,SK_Gb1bin16_ANHGMtex_lb,0.0
SK_Gb1bin16_ANHGMtex_ub,SK_Gb1bin16_ANHGMtex_ub,0.0
SK_Gb1bin16_ANTDR_Gb1bin16_C_c_ub,SK_Gb1bin16_ANTDR_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_APRAUR_Gb1bin16_C_c_ub,SK_Gb1bin16_APRAUR_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ARGDC_Gb1bin16_C_c_ub,SK_Gb1bin16_ARGDC_Gb1bin16_C_c_ub,0.0
SK_Gb1bin16_ARGN_Gb1bin16_C_c_ub,SK_Gb1bin16_ARGN_Gb1bin16_C_c_ub,0.0
